playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477404,2021,Jake Guentzel,PIT,L,4on5,54,130.0,14.0,12.46,0.31,0.06,0.2,0.11,0.25,0.13,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,1.0,10.0,2.0,4.0,2.0,6.0,1.0,0.0,3860.0,0.0,2.0,1.0,0.0,0.8,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,2.23,0.03,0.03,0.03,0.03,2.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.03,0.0,0.0,0.06,0.06,0.06,0.65,10.33,16.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0
8477404,2021,Jake Guentzel,PIT,L,5on4,54,10654.0,117.0,58.52,0.85,0.8,0.86,0.83,0.84,0.79,126.0,44.24,6.22,4.85,8.99,1.62,25.84,12.47,5.83,6.22,5.83,3.0,8.0,42.0,18.0,11.0,71.0,15.0,4.0,9.0,2.0,9.0,2.0,23.0,13.0,38.0,56.0,1.0,2.0,2.0,1.0,2.0,2.0,29.0,22.0,9.0,0.91,2.6,2.71,0.0,2.0,2.0,71.0,60.0,60.0,0.0,1.25,2.06,1.32,6.15,6.15,5.82,117.0,101.0,1.0,8.0,7.0,14.0,7.0,34.0,62.0,2.0,0.0,4341.0,2.0,0.0,0.0,1.0,197.05,25.04,22.51,25.04,22.51,199.0,69.0,80.0,348.0,28.0,27.0,2.0,162.0,80.0,26.0,4.3,9.52,11.22,4.0,16.0,8.0,348.0,268.0,268.0,4.83,5.34,5.34,24.53,24.53,23.46,39.95,4.52,4.43,4.52,4.43,42.0,10.0,4.0,56.0,5.0,1.0,0.0,32.0,13.0,7.0,1.1,1.61,1.81,1.0,2.0,2.0,56.0,52.0,52.0,0.48,0.24,0.24,4.76,4.76,4.68,5.93,1.44,99.0,20.0,0.0,0.06,0.0,2.0,0.0,2.0
8480056,2021,Jack Rathbone,VAN,D,other,9,119.0,6.0,-0.05,0.97,0.78,0.71,0.76,0.75,0.75,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,2.38,0.43,0.42,0.43,0.42,3.0,0.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,0.1,0.0,0.34,0.0,0.0,0.0,5.0,3.0,3.0,0.06,0.34,0.34,0.15,0.15,0.15,0.69,0.01,0.01,0.01,0.01,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,1.95,0.54,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8480056,2021,Jack Rathbone,VAN,D,all,9,7465.0,174.0,-0.4,0.46,0.47,0.47,0.51,0.47,0.5,47.0,10.89,0.47,0.67,2.76,0.35,6.83,4.92,0.47,0.47,0.47,0.0,0.0,10.0,6.0,6.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,2.0,10.0,16.0,1.0,2.0,0.0,5.0,2.0,4.0,15.0,1.0,0.0,0.39,0.08,0.0,0.0,0.0,0.0,21.85,16.0,15.63,3.0,0.13,0.0,0.0,0.6,0.6,0.6,174.0,16.0,15.0,29.0,114.0,26.0,24.0,24.0,100.0,0.0,0.0,25535.0,2.0,6.0,3.0,8.0,61.41,4.64,4.55,4.59,4.5,64.0,22.0,27.0,113.0,1.0,3.0,0.0,68.0,14.0,4.0,1.82,1.71,1.11,0.0,1.0,0.0,111.74,86.0,84.48,0.87,0.89,0.89,4.61,4.59,4.51,70.12,5.42,5.09,5.51,5.17,74.0,24.0,31.0,129.0,6.0,9.0,2.0,78.0,14.0,6.0,2.17,1.64,1.61,3.0,2.0,1.0,132.01,98.0,99.94,0.96,1.87,1.87,4.51,4.53,4.38,20.89,23.84,396.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
8480056,2021,Jack Rathbone,VAN,D,5on5,9,6952.0,156.0,-0.4,0.44,0.4,0.45,0.5,0.45,0.48,44.0,10.89,0.47,0.67,2.76,0.35,6.83,4.92,0.47,0.47,0.47,0.0,0.0,10.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,2.0,10.0,16.0,1.0,2.0,0.0,5.0,2.0,4.0,15.0,1.0,0.0,0.39,0.08,0.0,0.0,0.0,0.0,20.85,16.0,15.63,3.0,0.13,0.0,0.0,0.6,0.6,0.6,156.0,11.0,14.0,27.0,104.0,20.0,22.0,24.0,90.0,0.0,0.0,19551.0,2.0,6.0,3.0,8.0,54.76,4.16,4.09,4.11,4.04,57.0,20.0,24.0,101.0,1.0,2.0,0.0,60.0,14.0,3.0,1.68,1.71,0.77,0.0,1.0,0.0,99.74,77.0,75.48,0.73,0.56,0.56,4.33,4.31,4.24,66.58,5.36,5.03,5.45,5.12,72.0,21.0,30.0,123.0,6.0,9.0,2.0,73.0,14.0,6.0,2.11,1.64,1.61,3.0,2.0,1.0,126.01,93.0,94.94,0.92,1.87,1.87,4.42,4.43,4.29,9.19,13.91,268.0,265.0,0.34,0.05,5.0,3.0,5.0,3.0
8480056,2021,Jack Rathbone,VAN,D,4on5,9,120.0,3.0,-0.68,0.0,0.19,0.0,0.13,0.0,0.17,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.01,0.01,0.01,0.01,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.02,0.02,0.02,0.4,1.74,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8480056,2021,Jack Rathbone,VAN,D,5on4,9,274.0,9.0,-0.97,0.54,0.91,0.78,0.88,0.75,0.86,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,5.0,4.0,1.0,0.0,4.0,0.0,0.0,1984.0,0.0,0.0,0.0,0.0,4.27,0.04,0.04,0.04,0.04,4.0,2.0,1.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,0.08,0.0,0.0,0.12,0.12,0.12,1.37,0.04,0.04,0.04,0.04,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.05,0.05,0.05,3.29,0.34,58.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8476455,2021,Gabriel Landeskog,COL,L,other,51,3889.0,55.0,59.28,0.61,0.51,0.56,0.45,0.55,0.47,138.0,13.17,5.96,1.01,1.68,0.43,5.19,3.73,5.62,5.96,5.62,1.0,5.0,14.0,4.0,7.0,25.0,13.0,7.0,1.0,0.0,2.0,1.0,3.0,4.0,7.0,11.0,0.0,0.0,21.0,4.0,2.0,3.0,5.0,4.0,9.0,0.31,0.59,5.06,2.0,0.0,5.0,25.0,18.0,18.0,1.0,0.3,0.1,1.29,4.96,4.96,4.88,55.0,13.0,9.0,12.0,21.0,2.0,5.0,22.0,26.0,21.0,20.0,3648.0,0.0,0.0,0.0,2.0,58.98,17.9,17.01,17.9,17.01,64.0,20.0,30.0,114.0,22.0,6.0,1.0,38.0,21.0,25.0,1.79,2.78,13.33,6.0,1.0,15.0,114.0,84.0,84.0,1.38,1.86,1.86,17.36,17.36,16.72,47.71,11.56,11.11,11.56,11.11,53.0,15.0,21.0,89.0,10.0,4.0,2.0,36.0,17.0,15.0,1.48,2.2,7.89,1.0,0.0,9.0,89.0,68.0,68.0,1.05,1.23,1.23,11.37,11.37,10.95,8.16,7.88,75.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
8476455,2021,Gabriel Landeskog,COL,L,all,51,62172.0,1201.0,65.83,0.66,0.46,0.63,0.48,0.63,0.47,147.0,141.83,21.84,12.05,29.06,4.86,74.86,51.33,20.79,21.87,20.83,16.0,13.0,150.0,44.0,57.0,251.0,59.0,30.0,14.0,6.0,29.0,8.0,54.0,59.0,120.0,164.0,23.0,58.0,241.0,94.0,17.0,29.0,108.0,59.0,27.0,3.46,7.19,11.19,7.0,11.0,12.0,254.48,194.0,196.51,9.0,2.83,2.89,5.43,19.24,19.36,18.91,1201.0,307.0,128.0,232.0,534.0,115.0,159.0,218.0,709.0,241.0,198.0,122975.0,58.0,37.0,14.0,34.0,716.0,81.75,78.09,82.3,78.63,748.0,263.0,340.0,1351.0,101.0,65.0,14.0,742.0,184.0,85.0,22.04,22.02,37.69,31.0,29.0,41.0,1371.54,1011.0,1025.19,12.61,15.88,15.88,78.41,78.97,76.77,432.36,42.24,40.84,41.95,40.55,464.0,138.0,190.0,792.0,40.0,30.0,8.0,448.0,107.0,47.0,12.45,13.17,16.63,12.0,10.0,18.0,781.29,602.0,595.0,6.17,5.87,5.87,42.55,42.23,41.35,91.22,107.69,1888.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
8476455,2021,Gabriel Landeskog,COL,L,5on5,51,46758.0,1015.0,65.83,0.56,0.51,0.57,0.52,0.56,0.5,167.0,95.13,11.25,7.62,20.79,3.26,49.53,37.55,10.64,11.29,10.67,10.0,6.0,98.0,32.0,45.0,175.0,32.0,16.0,6.0,4.0,18.0,4.0,35.0,51.0,82.0,114.0,19.0,47.0,174.0,86.0,15.0,21.0,72.0,46.0,12.0,2.52,5.49,3.25,4.0,10.0,2.0,178.48,130.0,132.51,8.0,1.63,1.36,3.17,9.71,9.83,9.5,1015.0,199.0,114.0,210.0,492.0,92.0,143.0,163.0,617.0,174.0,145.0,100388.0,47.0,37.0,14.0,30.0,438.73,35.39,34.26,35.95,34.8,459.0,161.0,230.0,850.0,48.0,33.0,6.0,481.0,114.0,25.0,14.35,13.57,7.47,21.0,21.0,6.0,870.54,620.0,634.19,6.21,6.84,6.84,34.76,35.31,34.61,356.96,27.25,26.37,26.96,26.08,380.0,115.0,159.0,654.0,27.0,24.0,6.0,385.0,84.0,26.0,10.32,10.2,6.73,11.0,10.0,6.0,643.29,495.0,488.0,4.72,4.43,4.43,27.54,27.23,26.79,70.74,68.51,1640.0,1527.0,1.31,0.77,31.0,16.0,25.0,13.0
8476455,2021,Gabriel Landeskog,COL,L,4on5,51,264.0,18.0,26.86,0.0,0.2,0.0,0.15,0.0,0.17,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,5.0,0.0,12.0,2.0,3.0,3.0,10.0,1.0,9.0,5230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.83,0.82,0.83,0.82,3.0,1.0,2.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,0.08,0.0,0.75,0.0,0.0,1.0,6.0,4.0,4.0,0.07,0.0,0.0,0.91,0.91,0.89,1.52,6.06,22.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
8476455,2021,Gabriel Landeskog,COL,L,5on4,51,11261.0,113.0,65.83,0.92,0.83,0.9,0.82,0.9,0.77,124.0,33.53,4.63,3.42,6.59,1.17,20.14,10.05,4.54,4.63,4.54,5.0,1.0,38.0,8.0,5.0,51.0,13.0,7.0,7.0,2.0,9.0,3.0,16.0,4.0,31.0,39.0,4.0,11.0,41.0,4.0,0.0,5.0,31.0,9.0,6.0,0.64,1.11,2.88,1.0,1.0,5.0,51.0,46.0,46.0,0.0,0.91,1.43,0.96,4.57,4.57,4.53,113.0,94.0,0.0,10.0,9.0,19.0,8.0,30.0,56.0,41.0,1.0,4892.0,11.0,0.0,0.0,1.0,215.41,28.26,26.63,28.26,26.63,221.0,82.0,80.0,383.0,30.0,26.0,7.0,219.0,49.0,35.0,5.7,5.66,16.9,3.0,7.0,20.0,383.0,303.0,303.0,4.98,7.19,7.19,26.05,26.05,25.2,24.56,2.6,2.54,2.6,2.54,28.0,7.0,8.0,43.0,2.0,2.0,0.0,24.0,6.0,5.0,0.57,0.77,1.26,0.0,0.0,2.0,43.0,35.0,35.0,0.32,0.2,0.2,2.72,2.72,2.71,5.56,1.14,97.0,21.0,0.0,0.27,0.0,2.0,0.0,2.0
8477499,2021,Rasmus Ristolainen,PHI,D,other,52,2347.0,42.0,11.38,0.34,0.53,0.32,0.62,0.38,0.58,93.0,6.15,0.92,0.55,1.29,0.2,3.11,1.93,0.8,0.92,0.8,1.0,0.0,6.0,2.0,1.0,9.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,6.0,8.0,0.0,0.0,0.0,4.0,0.0,3.0,5.0,1.0,2.0,0.19,0.16,0.56,0.0,0.0,0.0,9.0,8.0,8.0,1.0,0.15,0.0,0.56,0.51,0.51,0.49,42.0,11.0,12.0,2.0,17.0,5.0,4.0,12.0,21.0,0.0,0.0,3356.0,0.0,0.0,0.0,12.0,22.83,4.53,4.27,4.53,4.27,26.0,4.0,6.0,36.0,3.0,3.0,0.0,19.0,4.0,7.0,0.77,0.45,3.31,1.0,0.0,2.0,36.0,30.0,30.0,0.45,0.89,1.19,3.79,3.79,3.75,35.88,8.73,8.3,8.73,8.3,37.0,13.0,26.0,76.0,10.0,3.0,0.0,28.0,13.0,9.0,1.07,1.57,6.09,0.0,4.0,6.0,76.0,50.0,50.0,0.75,0.82,0.82,8.66,8.66,8.25,12.22,11.05,102.0,62.0,0.17,0.0,2.0,0.0,2.0,0.0
8477499,2021,Rasmus Ristolainen,PHI,D,all,52,67082.0,1454.0,13.95,0.44,0.46,0.44,0.49,0.45,0.48,157.0,82.59,5.11,5.24,20.73,2.61,45.43,35.88,4.83,5.08,4.81,6.0,7.0,76.0,39.0,55.0,170.0,15.0,2.0,9.0,0.0,31.0,7.0,33.0,33.0,74.0,113.0,15.0,30.0,0.0,192.0,9.0,24.0,96.0,15.0,4.0,2.16,1.94,1.02,1.0,1.0,0.0,166.89,115.0,113.22,21.0,1.14,1.5,1.09,5.15,5.13,5.0,1454.0,130.0,192.0,215.0,917.0,183.0,207.0,222.0,842.0,0.0,0.0,122412.0,30.0,22.0,11.0,100.0,566.84,52.69,51.1,52.21,50.64,560.0,213.0,220.0,993.0,45.0,44.0,7.0,554.0,165.0,54.0,16.25,20.06,16.38,17.0,13.0,15.0,979.16,773.0,764.25,7.93,8.39,8.6,52.02,51.55,50.64,678.4,67.4,64.99,68.27,65.83,690.0,245.0,305.0,1240.0,67.0,52.0,10.0,669.0,202.0,64.0,20.51,24.65,22.23,16.0,28.0,23.0,1256.54,935.0,945.53,10.64,11.03,11.03,67.01,67.74,66.2,97.62,112.42,1899.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
8477499,2021,Rasmus Ristolainen,PHI,D,5on5,52,56661.0,1229.0,13.95,0.47,0.44,0.47,0.46,0.48,0.46,141.0,65.95,3.08,3.74,17.44,2.1,37.78,28.86,3.02,3.05,2.99,5.0,6.0,59.0,34.0,51.0,144.0,13.0,2.0,8.0,0.0,26.0,6.0,28.0,23.0,57.0,91.0,14.0,28.0,0.0,174.0,9.0,19.0,82.0,10.0,1.0,1.69,1.15,0.24,1.0,1.0,0.0,140.89,93.0,91.22,18.0,0.75,1.29,0.32,3.51,3.48,3.44,1229.0,104.0,139.0,204.0,782.0,161.0,173.0,183.0,712.0,0.0,0.0,97304.0,28.0,20.0,10.0,71.0,498.73,42.87,41.78,42.4,41.32,489.0,193.0,204.0,886.0,39.0,39.0,7.0,493.0,149.0,40.0,14.3,18.04,10.54,16.0,13.0,10.0,872.16,682.0,673.25,6.74,7.27,7.18,42.43,41.96,41.33,542.3,48.27,46.58,49.14,47.42,544.0,204.0,237.0,985.0,44.0,40.0,8.0,542.0,164.0,42.0,16.82,20.07,11.38,13.0,21.0,10.0,1001.54,748.0,758.53,7.72,8.3,8.3,47.68,48.41,47.53,59.79,77.18,1390.0,1617.0,4.37,0.91,80.0,17.0,61.0,14.0
8477499,2021,Rasmus Ristolainen,PHI,D,4on5,52,5911.0,123.0,13.78,0.22,0.13,0.17,0.12,0.21,0.14,122.0,3.61,0.16,0.13,0.49,0.09,1.05,3.08,0.16,0.16,0.16,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,1.0,2.0,0.0,14.0,0.0,2.0,5.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.03,0.0,0.0,0.19,0.19,0.19,123.0,0.0,40.0,6.0,77.0,11.0,22.0,22.0,68.0,0.0,0.0,7910.0,2.0,0.0,0.0,0.0,25.49,2.79,2.79,2.79,2.79,27.0,7.0,1.0,35.0,2.0,0.0,0.0,25.0,5.0,4.0,0.82,0.63,1.34,0.0,0.0,2.0,35.0,34.0,34.0,0.27,0.0,0.0,3.07,3.07,3.07,94.02,9.87,9.59,9.87,9.59,102.0,27.0,40.0,169.0,11.0,9.0,2.0,93.0,24.0,12.0,2.47,2.87,4.53,2.0,3.0,6.0,169.0,129.0,129.0,2.12,1.9,1.9,10.1,10.1,9.84,1.98,13.15,29.0,215.0,0.19,0.0,3.0,1.0,3.0,1.0
8477499,2021,Rasmus Ristolainen,PHI,D,5on4,52,2163.0,60.0,7.87,0.88,0.92,0.81,0.91,0.79,0.89,101.0,6.89,0.96,0.82,1.5,0.22,3.5,2.0,0.86,0.96,0.86,0.0,1.0,7.0,2.0,3.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.12,0.62,0.21,0.0,0.0,0.0,12.0,9.0,9.0,0.0,0.21,0.21,0.21,0.95,0.95,0.89,60.0,15.0,1.0,3.0,41.0,6.0,8.0,5.0,41.0,0.0,0.0,8403.0,0.0,2.0,1.0,12.0,18.82,2.15,1.92,2.15,1.92,17.0,9.0,9.0,35.0,1.0,2.0,0.0,17.0,7.0,2.0,0.36,0.94,0.85,0.0,0.0,1.0,35.0,26.0,26.0,0.44,0.23,0.23,2.36,2.36,2.14,5.3,0.29,0.29,0.29,0.29,6.0,1.0,1.0,8.0,1.0,0.0,0.0,6.0,1.0,0.0,0.15,0.14,0.0,1.0,0.0,0.0,8.0,7.0,7.0,0.04,0.0,0.0,0.33,0.33,0.33,13.91,1.26,238.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8478438,2021,Thomas Novak,NSH,C,other,27,194.0,5.0,4.06,0.22,0.36,0.88,0.5,0.8,0.53,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,1146.0,0.0,0.0,0.0,0.0,2.7,0.11,0.09,0.11,0.09,2.0,2.0,3.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.06,0.0,0.0,0.17,0.17,0.15,0.43,0.39,0.39,0.39,0.39,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.39,0.39,0.39,2.0,3.51,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
